Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
tsiuùn,NA,tsjũ3ũ1,CVT,NA,NA,oxnard2020,flor12
tsiuǔn,NA,tsjũ3ũ15,CVT,NA,NA,oxnard2020,flor12
tsiuun,NA,tsjũ3ũ3,CVT,NA,NA,oxnard2020,flor12
tsiuún,NA,tsjũ3ũ5,CVT,NA,NA,oxnard2020,flor12
tsiuûn,NA,tsjũ3ũ51,CVT,NA,NA,oxnard2020,flor12
tsiú,NA,tsju5,CVT,NA,NA,oxnard2020,flor12
tsiún$,NA,tsjũ5,CVT,NA,NA,oxnard2020,flor12
tsiû,NA,tsju51,CVT,NA,NA,oxnard2020,flor12
tsiûn$,NA,tsjũ51,CVT,NA,NA,oxnard2020,flor12
tsiúùn,NA,tsjũ5ũ1,CVT,NA,NA,oxnard2020,flor12
tsiúǔn,NA,tsjũ5ũ15,CVT,NA,NA,oxnard2020,flor12
tsiúun,NA,tsjũ5ũ3,CVT,NA,NA,oxnard2020,flor12
tsiúún,NA,tsjũ5ũ5,CVT,NA,NA,oxnard2020,flor12
tsiúûn,NA,tsjũ5ũ51,CVT,NA,NA,oxnard2020,flor12
chr,NA,tʂ,C,NA,best guess based on phonological description,good1978diccionario,chic12
ch,NA,tʃ,C,NA,NA,galindo-sanchez2009vocabulario,abas11
č,NA,tʃ,C,NA,NA,"josserand1983mixtec,",alac11
ch,NA,tʃ,C,NA,NA,zylstra1991syntactic,alac11
ch,NA,tʃ,C,NA,NA,alexander1980gramatica,atat11
ch,NA,tʃ,C,NA,NA,oxnard2020,bate11
č,NA,tʃ,C,NA,NA,schultze-jena1938azteken,cahu11
ch,NA,tʃ,C,NA,NA,belmar1897ensayo,chic02
ch,NA,tʃ,C,NA,could also be tɕ,good1978diccionario,chic12
č,NA,tʃ,C,NA,NA,pike1974downstepping,coat11
ch,NA,tʃ,C,NA,NA,small1990syntactic,coat11
ch,NA,tʃ,C,NA,NA,bradley1991preliminary,conc11
č,NA,tʃ,C,NA,NA,pike1976stress,diux11
ch,NA,tʃ,C,NA,NA,kuiper1991syntactic,diux11
ch,NA,tʃ,C,NA,NA,hernandez2020san-martin,dura11
ch,NA,tʃ,C,NA,NA,oxnard2020,flor12
č,NA,tʃ,C,NA,NA,pike1967huajuapan,huaj11
ch,NA,tʃ,C,NA,NA,NA,itun12
č,NA,tʃ,C,NA,NA,bradley1970a-linguistic,jica11
č,NA,tʃ,C,NA,NA,pike1978phonology,mixt11
ch,NA,tʃ,C,NA,NA,oxnard2020,mont12
ch,NA,tʃ,C,NA,NA,alexander1988syntactic,ocot11
ch,NA,tʃ,C,NA,NA,NA,NA
č,NA,tʃ,C,NA,NA,daly1977mixteco,peno11
ch,NA,tʃ,C,NA,NA,oxnard2020,pied12
ch,NA,tʃ,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ch,NA,tʃ,C,NA,NA,oxnard2020,tlah11
ch,NA,tʃ,C,NA,NA,farris1992syntactic,yoso11
ch,NA,tʃ,C,NA,NA,NA,NA
č,NA,tʃ,C,NA,NA,NA,NA
č,NA,tʃ,C,NA,NA,NA,NA
ch,NA,tʃ,C,NA,NA,NA,NA
cch,NA,tʃː,C,NA,NA,NA,itun12
čy,NA,tʃj,C,NA,NA,josserand1983mixtec,alac11
čy,NA,tʃj,C,NA,NA,NA,NA
ȼ̣,NA,ʈʂ,C,NA,NA,josserand1983mixtec,alac11
chr,NA,ʈʂ,C,NA,NA,hollenbach1992syntactic,copa11
chr,NA,ʈʂ,C,NA,NA,NA,itun12
ȼ̣,NA,ʈʂ,C,NA,NA,NA,NA
cchr,NA,ʈʂː,C,NA,NA,NA,itun12
ȼ̣y,NA,ʈʂj,C,NA,NA,josserand1983mixtec,alac11
ȼ̣y,NA,ʈʂj,C,NA,NA,NA,NA
u,NA,u,V,NA,NA,josserand1983mixtec,alac11
NA,u,u,V,NA,NA,mak1953comparison,atat11
u,NA,u,V,NA,NA,pankratz1967phonology,ayut11
u,NA,u,V,NA,NA,schultze-jena1938azteken,cahu11
u,NA,u,V,NA,NA,pensinger1974diccionario,chay11
u,NA,u,V,NA,NA,belmar1897ensayo,chic02
u,NA,u,V,NA,NA,good1978diccionario,chic12
ü,NA,u,V,NA,NA,NA,NA
u,NA,u,V,NA,NA,small1990syntactic,coat11
u,NA,u,V,NA,NA,hollenbach1992syntactic,copa11
u,NA,u,V,NA,NA,pike1976stress,diux11
u,NA,u,V,NA,NA,mak1953comparison,gran11
u,NA,u,V,NA,NA,pike1967huajuapan,huaj11
u,NA,u,V,NA,NA,NA,itun12
u,NA,u,V,NA,NA,pike1978phonology,mixt11
u,NA,u,V,NA,NA,mak1958tonal,ocot11
u,NA,u,V,NA,NA,NA,NA
ü,NA,u,V,NA,used like in Spanish orthography,NA,NA
u,NA,u,V,NA,NA,NA,NA
u,NA,u,V,NA,NA,NA,NA
u̧,NA,ũ,V,NA,NA,josserand1983mixtec,alac11
u̢,NA,ũ,V,NA,NA,mak1953comparison,atat11
u̢,NA,ũ,V,NA,NA,pankratz1967phonology,ayut11
̃ũ,NA,ũ,V,NA,NA,schultze-jena1938azteken,cahu11
un$,NA,ũ,V,NA,NA,pensinger1974diccionario,chay11
un,NA,ũ,V,NA,NA,good1978diccionario,chic12
un$,NA,ũ,V,NA,NA,small1990syntactic,coat11
un,NA,ũ,V,NA,NA,hollenbach1992syntactic,copa11
u̢,NA,ũ,V,NA,NA,pike1976stress,diux11
u̢,NA,ũ,V,NA,NA,mak1953comparison,gran11
un,NA,ũ,V,NA,NA,NA,itun12
u̢,NA,ũ,V,NA,NA,pike1978phonology,mixt11
u̢,NA,ũ,V,NA,NA,mak1958tonal,ocot11
un$,NA,ũ,V,NA,NA,NA,NA
un,NA,ũ,V,NA,NA,NA,NA
u̧,NA,ũ,V,NA,NA,NA,NA
ù,NA,u1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ù,NA,u1,V,NA,NA,"josserand1983mixtec,",alac11
NA,u,u1,VT,NA,NA,zylstra1991syntactic,alac11
ū,NA,u1,VT,NA,NA,alexander1980gramatica,atat11
NA,u,u1,VT,NA,NA,hills1990syntactic,ayut11
ù,NA,u1,VT,NA,NA,oxnard2020,bate11
ù,NA,u1,VT,NA,NA,pensinger1974diccionario,chay11
ù,NA,u1,VT,NA,NA,pike1974downstepping,coat11
ū,NA,u1,VT,NA,NA,small1990syntactic,coat11
u,NA,u1,VT,NA,NA,bradley1991preliminary,conc11
u,NA,u1,VT,NA,NA,kuiper1991syntactic,diux11
ù,NA,u1,VT,NA,NA,pike1976stress,diux11
ù,NA,u1,VT,NA,NA,hernandez2020san-martin,dura11
ù,NA,u1,VT,NA,NA,oxnard2020,flor12
ū,NA,u1,VT,NA,NA,dyk1965vocabulario,gran11
u,NA,u1,VT,NA,NA,johnson1988syntactic,jami11
ù,NA,u1,VT,NA,NA,bradley1970a-linguistic,jica11
ù,NA,u1,VT,NA,NA,overholt1961tonemic,metl11
ù,NA,u1,VT,NA,NA,oxnard2020,mont12
u,NA,u1,VT,NA,NA,alexander1988syntactic,ocot11
ù,NA,u1,V and tone,NA,NA,daly1977mixteco,peno11
ù,NA,u1,CVC,NA,NA,oxnard2020,pied12
u̱,NA,u1,VT,NA,NA,north1976gramatica,prog12
NA,u,u1,V and tone,NA,NA,shields1988syntactic,prog12
ù,NA,u1,VT,NA,NA,oxnard2020,tlah11
u,NA,u1,VT,NA,NA,farris1992syntactic,yoso11
ù,NA,u1,VT,NA,NA,NA,NA
ù,NA,u1,V,NA,NA,NA,NA
ùn$,NA,ũ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ù̧,NA,ũ1,V,NA,NA,"josserand1983mixtec,",alac11
un$,NA,ũ1,VT,NA,NA,zylstra1991syntactic,alac11
ūn$,NA,ũ1,VT,NA,NA,alexander1980gramatica,atat11
un$,NA,ũ1,VT,NA,NA,hills1990syntactic,ayut11
ùn$,NA,ũ1,VT,NA,NA,oxnard2020,bate11
ùn$,NA,ũ1,VT,NA,NA,pensinger1974diccionario,chay11
ù̢,NA,ũ1,VT,NA,NA,pike1974downstepping,coat11
ūn$,NA,ũ1,VT,NA,NA,small1990syntactic,coat11
un$,NA,ũ1,VT,NA,NA,bradley1991preliminary,conc11
ù̢,NA,ũ1,VT,NA,NA,pike1976stress,diux11
un,NA,ũ1,VT,NA,NA,kuiper1991syntactic,diux11
ùn$,NA,ũ1,VT,NA,NA,hernandez2020san-martin,dura11
ùn$,NA,ũ1,VT,NA,NA,oxnard2020,flor12
ūn$,NA,ũ1,VT,NA,NA,dyk1965vocabulario,gran11
un$,NA,ũ1,VT,NA,NA,johnson1988syntactic,jami11
ù̢,NA,ũ1,VT,NA,NA,bradley1970a-linguistic,jica11
ùn,NA,ũ1,VT,NA,NA,overholt1961tonemic,metl11
ùn,NA,ũ1,VT,NA,NA,oxnard2020,mont12
un$,NA,ũ1,VT,NA,NA,alexander1988syntactic,ocot11
ù̢,NA,ũ1,V and tone,NA,NA,daly1977mixteco,peno11
ùn,NA,ũ1,CVC,NA,NA,oxnard2020,pied12
o̱n,NA,ũ1,VT,NA,NA,north1976gramatica,prog12
u̱n,NA,ũ1,VT,NA,NA,north1976gramatica,prog12
NA,un,ũ1,V and tone,NA,NA,shields1988syntactic,prog12
ùn,NA,ũ1,VT,NA,NA,oxnard2020,tlah11
un,NA,ũ1,VT,NA,NA,farris1992syntactic,yoso11
ù̧,NA,ũ1,VT,NA,NA,NA,NA
ù̧,NA,ũ1,V,NA,NA,NA,NA
ǔ,NA,u15,V,NA,NA,josserand1983mixtec,alac11
ǔ,NA,u15,VT,NA,NA,oxnard2020,bate11
ǔ,NA,u15,VT,NA,NA,pike1974downstepping,coat11
ǔ,NA,u15,VT,NA,NA,oxnard2020,flor12
ǔ,NA,u15,CVC,NA,NA,oxnard2020,pied12
ǔ,NA,u15,VT,NA,NA,NA,NA
ǔ,NA,u15,V,NA,NA,NA,NA
ǔn$,NA,ũ15,VT,NA,NA,oxnard2020,bate11
ǔ̢,NA,ũ15,VT,NA,NA,pike1974downstepping,coat11
ǔn$,NA,ũ15,VT,NA,NA,oxnard2020,flor12
ǔn,NA,ũ15,CVC,NA,NA,oxnard2020,pied12
ǔ̧,NA,ũ15,VT,NA,NA,NA,NA
ùùn,NA,ũ1ũ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
uun,NA,ũ1ũ1,VT,NA,NA,zylstra1991syntactic,alac11
ūūn,NA,ũ1ũ1,VT,NA,NA,alexander1980gramatica,atat11
uun,NA,ũ1ũ1,VT,NA,NA,hills1990syntactic,ayut11
ùùn,NA,ũ1ũ1,VT,NA,NA,oxnard2020,bate11
ùùn,NA,ũ1ũ1,VT,NA,NA,pensinger1974diccionario,chay11
ūūn,NA,ũ1ũ1,VT,NA,NA,small1990syntactic,coat11
uun,NA,ũ1ũ1,VT,NA,NA,kuiper1991syntactic,diux11
ùùn,NA,ũ1ũ1,VT,NA,NA,hernandez2020san-martin,dura11
ùùn,NA,ũ1ũ1,VT,NA,NA,oxnard2020,flor12
ūūn,NA,ũ1ũ1,VT,NA,NA,dyk1965vocabulario,gran11
uun,NA,ũ1ũ1,VT,NA,NA,johnson1988syntactic,jami11
ùùn,NA,ũ1ũ1,VT,NA,NA,oxnard2020,mont12
uun,NA,ũ1ũ1,VT,NA,NA,alexander1988syntactic,ocot11
ùù̢,NA,ũ1ũ1,V and tone,NA,NA,daly1977mixteco,peno11
ùùn,NA,ũ1ũ1,CVC,NA,NA,oxnard2020,pied12
u̱u̱n,NA,ũ1ũ1,VT,NA,NA,north1976gramatica,prog12
NA,uun,ũ1ũ1,V and tone,NA,NA,shields1988syntactic,prog12
ùùn,NA,ũ1ũ1,VT,NA,NA,oxnard2020,tlah11
uun,NA,ũ1ũ1,VT,NA,NA,farris1992syntactic,yoso11
ùǔn,NA,ũ1ũ15,VT,NA,NA,oxnard2020,bate11
ùǔn,NA,ũ1ũ15,VT,NA,NA,oxnard2020,flor12
ùǔn,NA,ũ1ũ15,CVC,NA,NA,oxnard2020,pied12
ùun,NA,ũ1ũ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
uūn,NA,ũ1ũ3,VT,NA,NA,zylstra1991syntactic,alac11
ūun,NA,ũ1ũ3,VT,NA,NA,alexander1980gramatica,atat11
uūn,NA,ũ1ũ3,VT,NA,NA,hills1990syntactic,ayut11
ùun,NA,ũ1ũ3,VT,NA,NA,oxnard2020,bate11
ùūn,NA,ũ1ũ3,VT,NA,NA,pensinger1974diccionario,chay11
uūn,NA,ũ1ũ3,VT,NA,NA,kuiper1991syntactic,diux11
ùun,NA,ũ1ũ3,VT,NA,NA,hernandez2020san-martin,dura11
ùun,NA,ũ1ũ3,VT,NA,NA,oxnard2020,flor12
ūun,NA,ũ1ũ3,VT,NA,NA,dyk1965vocabulario,gran11
uūn,NA,ũ1ũ3,VT,NA,NA,johnson1988syntactic,jami11
ùun,NA,ũ1ũ3,VT,NA,NA,oxnard2020,mont12
uūn,NA,ũ1ũ3,VT,NA,NA,alexander1988syntactic,ocot11
ùu̢,NA,ũ1ũ3,V and tone,NA,NA,daly1977mixteco,peno11
ùun,NA,ũ1ũ3,CVC,NA,NA,oxnard2020,pied12
uūn,NA,ũ1ũ3,VT,NA,NA,shields1988syntactic,prog12
u̱un,NA,ũ1ũ3,VT,NA,NA,north1976gramatica,prog12
ùun,NA,ũ1ũ3,VT,NA,NA,oxnard2020,tlah11
uūn,NA,ũ1ũ3,VT,NA,NA,farris1992syntactic,yoso11
ùŭ̢,NA,ũ1ũ35,V and tone,NA,NA,daly1977mixteco,peno11
ùún,NA,ũ1ũ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
uún,NA,ũ1ũ5,VT,NA,NA,zylstra1991syntactic,alac11
ūún,NA,ũ1ũ5,VT,NA,NA,alexander1980gramatica,atat11
uún,NA,ũ1ũ5,VT,NA,NA,hills1990syntactic,ayut11
ùún,NA,ũ1ũ5,VT,NA,NA,oxnard2020,bate11
ùún,NA,ũ1ũ5,VT,NA,NA,pensinger1974diccionario,chay11
ūún,NA,ũ1ũ5,VT,NA,NA,small1990syntactic,coat11
uún,NA,ũ1ũ5,VT,NA,NA,kuiper1991syntactic,diux11
ùún,NA,ũ1ũ5,VT,NA,NA,hernandez2020san-martin,dura11
ùún,NA,ũ1ũ5,VT,NA,NA,oxnard2020,flor12
ūún,NA,ũ1ũ5,VT,NA,NA,dyk1965vocabulario,gran11
uún,NA,ũ1ũ5,VT,NA,NA,johnson1988syntactic,jami11
ùún,NA,ũ1ũ5,VT,NA,NA,oxnard2020,mont12
uún,NA,ũ1ũ5,VT,NA,NA,alexander1988syntactic,ocot11
ùú̢,NA,ũ1ũ5,V and tone,NA,NA,daly1977mixteco,peno11
ùún,NA,ũ1ũ5,CVC,NA,NA,oxnard2020,pied12
u̱ún,NA,ũ1ũ5,VT,NA,NA,north1976gramatica,prog12
NA,uún,ũ1ũ5,V and tone,NA,NA,shields1988syntactic,prog12
ùún,NA,ũ1ũ5,VT,NA,NA,oxnard2020,tlah11
uún,NA,ũ1ũ5,VT,NA,NA,farris1992syntactic,yoso11
ùûn,NA,ũ1ũ51,VT,NA,NA,oxnard2020,bate11
ūûn,NA,ũ1ũ51,VT,NA,NA,small1990syntactic,coat11
uûn,NA,ũ1ũ51,VT,NA,NA,kuiper1991syntactic,diux11
ùûn,NA,ũ1ũ51,VT,NA,NA,oxnard2020,flor12
ùûn,NA,ũ1ũ51,CVC,NA,NA,oxnard2020,pied12
u,NA,u3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ū,NA,u3,V,NA,NA,"josserand1983mixtec, zylstra1991syntactic",alac11
u,NA,u3,VT,NA,NA,alexander1980gramatica,atat11
ū,NA,u3,VT,NA,NA,hills1990syntactic,ayut11
u,NA,u3,VT,NA,NA,oxnard2020,bate11
ū,NA,u3,VT,NA,NA,pensinger1974diccionario,chay11
ū,NA,u3,VT,NA,NA,bradley1991preliminary,conc11
ū,NA,u3,VT,NA,NA,kuiper1991syntactic,diux11
u,NA,u3,VT,NA,NA,hernandez2020san-martin,dura11
u,NA,u3,VT,NA,NA,oxnard2020,flor12
u,NA,u3,VT,NA,NA,dyk1965vocabulario,gran11
ū,NA,u3,VT,NA,NA,johnson1988syntactic,jami11
ū,NA,u3,VT,NA,NA,bradley1970a-linguistic,jica11
ū,NA,u3,VT,NA,NA,overholt1961tonemic,metl11
u,NA,u3,VT,NA,NA,oxnard2020,mont12
ū,NA,u3,VT,NA,NA,alexander1988syntactic,ocot11
u,NA,u3,V and tone,NA,NA,daly1977mixteco,peno11
u,NA,u3,CVC,NA,NA,oxnard2020,pied12
u,NA,u3,VT,NA,phonetically ʉ,north1976gramatica,prog12
ū,NA,u3,VT,NA,NA,shields1988syntactic,prog12
u,NA,u3,VT,NA,NA,oxnard2020,tlah11
ū,NA,u3,VT,NA,NA,farris1992syntactic,yoso11
ū,NA,u3,VT,NA,NA,NA,NA
ū,NA,u3,V,NA,NA,NA,NA
un$,NA,ũ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ū̧,NA,ũ3,V,NA,NA,"josserand1983mixtec,",alac11
ūn$,NA,ũ3,VT,NA,NA,zylstra1991syntactic,alac11
un$,NA,ũ3,VT,NA,NA,alexander1980gramatica,atat11
ūn$,NA,ũ3,VT,NA,NA,hills1990syntactic,ayut11
un$,NA,ũ3,VT,NA,NA,oxnard2020,bate11
ūn$,NA,ũ3,VT,NA,NA,pensinger1974diccionario,chay11
ūn$,NA,ũ3,VT,NA,NA,bradley1991preliminary,conc11
ūn,NA,ũ3,VT,NA,NA,kuiper1991syntactic,diux11
un$,NA,ũ3,VT,NA,NA,hernandez2020san-martin,dura11
un$,NA,ũ3,VT,NA,NA,oxnard2020,flor12
un$,NA,ũ3,VT,NA,NA,dyk1965vocabulario,gran11
ūn$,NA,ũ3,VT,NA,NA,johnson1988syntactic,jami11
ū̢,NA,ũ3,VT,NA,NA,bradley1970a-linguistic,jica11
ūn,NA,ũ3,VT,NA,NA,overholt1961tonemic,metl11
un,NA,ũ3,VT,NA,NA,oxnard2020,mont12
ūn$,NA,ũ3,VT,NA,NA,alexander1988syntactic,ocot11
u̢,NA,ũ3,V and tone,NA,NA,daly1977mixteco,peno11
un,NA,ũ3,CVC,NA,NA,oxnard2020,pied12
un,NA,ũ3,VT,NA,NA,north1976gramatica,prog12
ūn,NA,ũ3,VT,NA,NA,shields1988syntactic,prog12
un,NA,ũ3,VT,NA,NA,oxnard2020,tlah11
ūn,NA,ũ3,VT,NA,NA,farris1992syntactic,yoso11
ū̧,NA,ũ3,VT,NA,NA,NA,NA
ū̧,NA,ũ3,V,NA,NA,NA,NA
ŭ,NA,u35,V and tone,NA,NA,daly1977mixteco,peno11
ŭ̢,NA,ũ35,V and tone,NA,NA,daly1977mixteco,peno11
ŭù̢,NA,ũ35ũ1,V and tone,NA,NA,daly1977mixteco,peno11
ŭu̢,NA,ũ35ũ3,V and tone,NA,NA,daly1977mixteco,peno11
ŭŭ̢,NA,ũ35ũ35,V and tone,NA,NA,daly1977mixteco,peno11
ŭú̢,NA,ũ35ũ5,V and tone,NA,NA,daly1977mixteco,peno11
uùn,NA,ũ3ũ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ūun,NA,ũ3ũ1,VT,NA,NA,zylstra1991syntactic,alac11
uūn,NA,ũ3ũ1,VT,NA,NA,alexander1980gramatica,atat11
ūun,NA,ũ3ũ1,VT,NA,NA,hills1990syntactic,ayut11
uùn,NA,ũ3ũ1,VT,NA,NA,oxnard2020,bate11
ūùn,NA,ũ3ũ1,VT,NA,NA,pensinger1974diccionario,chay11
ūun,NA,ũ3ũ1,VT,NA,NA,kuiper1991syntactic,diux11
uùn,NA,ũ3ũ1,VT,NA,NA,hernandez2020san-martin,dura11
uùn,NA,ũ3ũ1,VT,NA,NA,oxnard2020,flor12
uūn,NA,ũ3ũ1,VT,NA,NA,dyk1965vocabulario,gran11
ūun,NA,ũ3ũ1,VT,NA,NA,johnson1988syntactic,jami11
uùn,NA,ũ3ũ1,VT,NA,NA,oxnard2020,mont12
ūun,NA,ũ3ũ1,VT,NA,NA,alexander1988syntactic,ocot11
uù̢,NA,ũ3ũ1,V and tone,NA,NA,daly1977mixteco,peno11
uùn,NA,ũ3ũ1,CVC,NA,NA,oxnard2020,pied12
uu̱n,NA,ũ3ũ1,VT,NA,NA,north1976gramatica,prog12
ūun,NA,ũ3ũ1,VT,NA,NA,shields1988syntactic,prog12
uùn,NA,ũ3ũ1,VT,NA,NA,oxnard2020,tlah11
ūun,NA,ũ3ũ1,VT,NA,NA,farris1992syntactic,yoso11
uǔn,NA,ũ3ũ15,VT,NA,NA,oxnard2020,bate11
uǔn,NA,ũ3ũ15,VT,NA,NA,oxnard2020,flor12
uǔn,NA,ũ3ũ15,CVC,NA,NA,oxnard2020,pied12
uun,NA,ũ3ũ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ūūn,NA,ũ3ũ3,VT,NA,NA,zylstra1991syntactic,alac11
uun,NA,ũ3ũ3,VT,NA,NA,alexander1980gramatica,atat11
ūūn,NA,ũ3ũ3,VT,NA,NA,hills1990syntactic,ayut11
uun,NA,ũ3ũ3,VT,NA,NA,oxnard2020,bate11
ūūn,NA,ũ3ũ3,VT,NA,NA,pensinger1974diccionario,chay11
ūūn,NA,ũ3ũ3,VT,NA,NA,kuiper1991syntactic,diux11
uun,NA,ũ3ũ3,VT,NA,NA,hernandez2020san-martin,dura11
uun,NA,ũ3ũ3,VT,NA,NA,oxnard2020,flor12
uun,NA,ũ3ũ3,VT,NA,NA,dyk1965vocabulario,gran11
ūūn,NA,ũ3ũ3,VT,NA,NA,johnson1988syntactic,jami11
uun,NA,ũ3ũ3,VT,NA,NA,oxnard2020,mont12
ūūn,NA,ũ3ũ3,VT,NA,NA,alexander1988syntactic,ocot11
uu̢,NA,ũ3ũ3,V and tone,NA,NA,daly1977mixteco,peno11
uun,NA,ũ3ũ3,CVC,NA,NA,oxnard2020,pied12
uun,NA,ũ3ũ3,VT,NA,NA,north1976gramatica,prog12
ūūn,NA,ũ3ũ3,VT,NA,NA,shields1988syntactic,prog12
uun,NA,ũ3ũ3,VT,NA,NA,oxnard2020,tlah11
ūūn,NA,ũ3ũ3,VT,NA,NA,farris1992syntactic,yoso11
uŭ̢,NA,ũ3ũ35,V and tone,NA,NA,daly1977mixteco,peno11
uún,NA,ũ3ũ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ūún,NA,ũ3ũ5,VT,NA,NA,zylstra1991syntactic,alac11
uún,NA,ũ3ũ5,VT,NA,NA,alexander1980gramatica,atat11
ūún,NA,ũ3ũ5,VT,NA,NA,hills1990syntactic,ayut11
uún,NA,ũ3ũ5,VT,NA,NA,oxnard2020,bate11
ūún,NA,ũ3ũ5,VT,NA,NA,pensinger1974diccionario,chay11
ūún,NA,ũ3ũ5,VT,NA,NA,kuiper1991syntactic,diux11
uún,NA,ũ3ũ5,VT,NA,NA,hernandez2020san-martin,dura11
uún,NA,ũ3ũ5,VT,NA,NA,oxnard2020,flor12
uún,NA,ũ3ũ5,VT,NA,NA,dyk1965vocabulario,gran11
ūún,NA,ũ3ũ5,VT,NA,NA,johnson1988syntactic,jami11
uún,NA,ũ3ũ5,VT,NA,NA,oxnard2020,mont12
ūún,NA,ũ3ũ5,VT,NA,NA,alexander1988syntactic,ocot11
uú̢,NA,ũ3ũ5,V and tone,NA,NA,daly1977mixteco,peno11
uún,NA,ũ3ũ5,CVC,NA,NA,oxnard2020,pied12
uún,NA,ũ3ũ5,VT,NA,NA,north1976gramatica,prog12
ūún,NA,ũ3ũ5,VT,NA,NA,shields1988syntactic,prog12
uún,NA,ũ3ũ5,VT,NA,NA,oxnard2020,tlah11
ūún,NA,ũ3ũ5,VT,NA,NA,farris1992syntactic,yoso11
uûn,NA,ũ3ũ51,VT,NA,NA,oxnard2020,bate11
ūûn,NA,ũ3ũ51,VT,NA,NA,kuiper1991syntactic,diux11
uûn,NA,ũ3ũ51,VT,NA,NA,oxnard2020,flor12
uûn,NA,ũ3ũ51,CVC,NA,NA,oxnard2020,pied12
ú,NA,u5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ú,NA,u5,V,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
ú,NA,u5,VT,NA,NA,alexander1980gramatica,atat11
ú,NA,u5,VT,NA,NA,hills1990syntactic,ayut11
ú,NA,u5,VT,NA,NA,oxnard2020,bate11
ú,NA,u5,VT,NA,NA,pensinger1974diccionario,chay11
ú,NA,u5,VT,NA,NA,"pike1974downstepping, small1990syntactic",coat11
ú,NA,u5,VT,NA,NA,bradley1991preliminary,conc11
ú,NA,u5,VT,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
ú,NA,u5,VT,NA,NA,hernandez2020san-martin,dura11
ú,NA,u5,VT,NA,NA,oxnard2020,flor12
ú,NA,u5,VT,NA,NA,dyk1965vocabulario,gran11
ú,NA,u5,VT,NA,NA,johnson1988syntactic,jami11
ú,NA,u5,VT,NA,NA,bradley1970a-linguistic,jica11
ú,NA,u5,VT,NA,NA,overholt1961tonemic,metl11
ú,NA,u5,VT,NA,NA,oxnard2020,mont12
ú,NA,u5,VT,NA,NA,alexander1988syntactic,ocot11
ú,NA,u5,V and tone,NA,NA,daly1977mixteco,peno11
ú,NA,u5,CVC,NA,NA,oxnard2020,pied12
ú,NA,u5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ú,NA,u5,VT,NA,NA,oxnard2020,tlah11
ú,NA,u5,VT,NA,NA,farris1992syntactic,yoso11
ú,NA,u5,VT,NA,NA,NA,NA
ú,NA,u5,V,NA,NA,NA,NA
ún$,NA,ũ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ú̧,NA,ũ5,V,NA,NA,"josserand1983mixtec,",alac11
ún$,NA,ũ5,VT,NA,NA,zylstra1991syntactic,alac11
ún$,NA,ũ5,VT,NA,NA,alexander1980gramatica,atat11
ún$,NA,ũ5,VT,NA,NA,hills1990syntactic,ayut11
ún$,NA,ũ5,VT,NA,NA,oxnard2020,bate11
ún$,NA,ũ5,VT,NA,NA,pensinger1974diccionario,chay11
ú̢,NA,ũ5,VT,NA,NA,pike1974downstepping,coat11
ún$,NA,ũ5,VT,NA,NA,small1990syntactic,coat11
ún$,NA,ũ5,VT,NA,NA,bradley1991preliminary,conc11
ú̢,NA,ũ5,VT,NA,NA,pike1976stress,diux11
ún,NA,ũ5,VT,NA,NA,kuiper1991syntactic,diux11
ún$,NA,ũ5,VT,NA,NA,hernandez2020san-martin,dura11
ún$,NA,ũ5,VT,NA,NA,oxnard2020,flor12
ún$,NA,ũ5,VT,NA,NA,dyk1965vocabulario,gran11
ún$,NA,ũ5,VT,NA,NA,johnson1988syntactic,jami11
ú̢,NA,ũ5,VT,NA,NA,bradley1970a-linguistic,jica11
ún,NA,ũ5,VT,NA,NA,overholt1961tonemic,metl11
ún,NA,ũ5,VT,NA,NA,oxnard2020,mont12
ún$,NA,ũ5,VT,NA,NA,alexander1988syntactic,ocot11
ú̢,NA,ũ5,V and tone,NA,NA,daly1977mixteco,peno11
ún,NA,ũ5,CVC,NA,NA,oxnard2020,pied12
ún,NA,ũ5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ún,NA,ũ5,VT,NA,NA,oxnard2020,tlah11
ún,NA,ũ5,VT,NA,NA,farris1992syntactic,yoso11
ú̧,NA,ũ5,VT,NA,NA,NA,NA
ú̧,NA,ũ5,V,NA,NA,NA,NA
û,NA,u51,VT,NA,NA,oxnard2020,bate11
